id,sku,primary_barcode,brand_name,generic_name,strength,form,form_custom,manufacturer,therapeutic_category,purchase_unit,base_unit,units_per_purchase,prescription_required,controlled_schedule,tax_code_value,reorder_level,reorder_quantity,reorder_unit,is_active,created_at,updated_at,deleted_at
121,FERF-TAB,,Ferofort-F Tablets,Iron (III) Hydroxide Polymaltose Complex + Folic Acid,,TABLET,,Bio-Labs (Private) Limited,,BOX,TABLET,10,f,NONE,EXEMPT,30,0,PURCHASE,t,2026-05-23 05:45:49.867489+00,2026-05-23 05:45:49.867489+00,
149,FLAG120-SYR,08964001484356,Flagyl,Benzoyl Metronidazole,120ml,SYRUP,,Hoechst Pakistan,,BOX,BOTTLE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-23 09:29:50.01225+00,2026-05-23 09:29:50.01225+00,
263,FLA4400-TAB,,Flagyl 400mg,Metronidazole 400mg,400mg,TABLET,,Hoechst Pakistan,,BOX,TABLET,200,f,NONE,EXEMPT,50,0,PURCHASE,t,2026-05-31 10:02:39.405001+00,2026-05-31 10:02:39.405001+00,
370,FLAI-VIA,08964001483397,Flagyl Injection,Metronidozole,,INJECTION_VIAL,,Hoechst Pakistan,,BOX,INJECTION,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-06-01 18:07:30.389477+00,2026-06-01 18:07:30.389477+00,
267,FLU1100-TAB,08964002142316,Flubrifin 100mg,Flurbiprofen 100mg,100mg,TABLET,,Briell Pharamaceuticals Pvt. Ltd.,,BOX,TABLET,30,f,NONE,EXEMPT,20,0,PURCHASE,t,2026-05-31 10:07:39.722278+00,2026-05-31 10:07:39.722278+00,
98,FOCU-PWD,,Focin Ultra Sachet 3gm,Fosfomycin Trometamol,,POWDER,,Tabros Pharma (Pvt.) Ltd,,BOX,PACK,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-22 13:59:58.071052+00,2026-05-22 13:59:58.071052+00,
94,FOLA-TAB,,Folic Acid Tablets BP 5mg,Folic Acid,,TABLET,,ZAFA Pharmaceutical Laboratories (Private) Limited,,BOX,TABLET,100,f,NONE,EXEMPT,200,0,PURCHASE,t,2026-05-22 13:29:46.014701+00,2026-05-22 13:29:46.014701+00,
180,FUNG-CAP,08964001921622,Fungone,Fluconazole 150mg,,CAPSULE,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,CAPSULE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-23 10:37:38.767227+00,2026-05-23 10:37:38.767227+00,
108,GT-CRM,,G.T.N Rectal Cream 30g,Nitroglycerine 0.2%,,CREAM,,Galaxy Pharmacy,,BOX,TUBE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-22 14:22:38.641389+00,2026-05-22 14:22:38.641389+00,
254,GAB5-CAP,08964000222300,Gabica 500mg,Amoxycillin 500mg,,CAPSULE,,Getz Pharma (Pvt.) Limited,,BOX,CAPSULE,14,f,NONE,EXEMPT,28,0,PURCHASE,t,2026-05-31 09:51:37.846537+00,2026-05-31 09:51:37.846537+00,
3,GAVL-SYR,06001106309886,Gaviscon Liquid,Sodium Alginate + Sodium Bicarbonate + Calcium Carbonate,,SYRUP,,Reckitt Benckiser Pakistan Ltd,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-22 10:22:09.846814+00,2026-05-22 10:22:09.846814+00,
163,GETR1-TAB,08964002869503,Getryl,Glimepiride 1mg,1mg,TABLET,,Getz Pharma (Pvt.) Limited,,BOX,TABLET,30,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 10:11:28.06944+00,2026-05-23 10:11:28.06944+00,
164,GET22-TAB,08964002869510,Getryl 2mg,Glimepiride 2mg,2mg,TABLET,,Getz Pharma (Pvt.) Limited,,BOX,TABLET,30,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 10:12:27.986662+00,2026-05-23 10:12:43.092733+00,
165,GLU5500-TAB,08964001517313,Glucophage 500mg,Metformin Hydrochloride 500mg,500mg,TABLET,,,,BOX,TABLET,50,f,NONE,EXEMPT,100,0,PURCHASE,t,2026-05-23 10:13:29.419344+00,2026-05-23 10:13:29.419344+00,
162,GLUC5005-TAB,08964001517399,Glucovance,Metformin + Glibenclamide,500mg/5mg,TABLET,,Martin Dow Marker Ltd,,BOX,TABLET,30,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 10:10:21.387702+00,2026-05-23 10:10:21.387702+00,
360,GLYP-OTH,G 509,Glycerin Pure (B.P),Glycerin,,OTHER,Bottle,A.H Pharmaceuticals Pvt. Ltd,,BOX,BOTTLE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-06-01 14:53:54.575387+00,2026-06-01 14:53:54.575387+00,
315,GRAI-AMP,08964001570189,Gravibinan injection,Hydroxyprogesterone Caproate + Estradiol Valerate Injection,,INJECTION_AMPOULE,,OBS Pharma (Pvt.) Ltd,,BOX,INJECTION,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 12:13:43.472649+00,2026-05-31 12:13:43.472649+00,
210,GRAV50-TAB,08964001788492,Gravinate,Dimenhydrinate 50mg,50mg,TABLET,,The Searle Company Limited,,BOX,TABLET,100,f,NONE,EXEMPT,100,0,PURCHASE,t,2026-05-31 08:31:05.344317+00,2026-05-31 08:31:05.344317+00,
300,GRA5-AMP,08964000345450,Gravinate 50mg Injection,Dimenhydrinate 50mg Injection (IM/IV),,INJECTION_AMPOULE,,The Searle Company Limited,,BOX,INJECTION,25,f,NONE,EXEMPT,15,0,PURCHASE,t,2026-05-31 11:43:31.505152+00,2026-05-31 11:43:31.505152+00,
195,HEPM-SYR,08961101531621,Hepa-Merz,L-Ornithine L-Aspartate 300mg + Niacinamide 24mg + Riboflavin Sodium Phosphate 0.76mg per 5ml,,SYRUP,,Brookes Pharma Private Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 07:42:34.732233+00,2026-05-31 07:42:34.732233+00,
270,HIN220-TAB,,Hinocam 20mg,Piroxicam-β-Cyclodextrin 20mg,20mg,TABLET,,Highnoon Laboratories Ltd,,BOX,TABLET,20,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-31 10:10:36.850828+00,2026-05-31 10:10:36.850828+00,
89,HYDP-OTH,,Hydrogen Peroxide,Hydrogen Peroxide,,OTHER,,Spectrum Laboratries PVT LTD,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-22 13:07:28.271528+00,2026-05-22 13:07:28.271528+00,
38,HYDR120-SYR,08964001788850,HydryllinDM,Diphenhydramine HCL BP and Dextromethorphan HBR. BP,120ml,SYRUP,,The Searle Company Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-22 10:33:19.995364+00,2026-05-22 10:36:48.347381+00,
314,HYZ5-INJ,08964001451037,Hyzonate 500mg,Hydrocortisone sodium succinate for Injection USP,,INJECTION,,Amson Vaccines & Pharma (Pvt.) Ltd,,BOX,INJECTION,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 12:11:51.75926+00,2026-05-31 12:11:51.75926+00,
359,ICHG-OTH,,ICHTHAMMOL GLYCERIN,GLYCERIN,,OTHER,Bottle,Spectrum Laboratries PVT LTD,,BOX,BOTTLE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-06-01 14:43:52.616665+00,2026-06-01 14:51:18.485992+00,
178,ITC100-CAP,,IT-CAP,Itraconazole 100mg,100mg,CAPSULE,,Bio-Labs (Private) Limited,,BOX,CAPSULE,4,f,NONE,EXEMPT,8,0,PURCHASE,t,2026-05-23 10:35:48.308827+00,2026-05-23 10:35:48.308827+00,
346,IVS-OTH,,IV Set,Drip Set,,OTHER,,,,BOX,DripSet,1,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-31 13:36:10.200626+00,2026-05-31 13:36:10.200626+00,
231,IBE5-SYR,08002660030689,Iberet 500,Iron + Vitamin C + B-Complex,,SYRUP,,Abbott Laboratories (Pakistan) Ltd,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 09:29:31.523791+00,2026-05-31 09:29:31.523791+00,
172,INDE10-TAB,08964001705222,Inderal,Propranolol HCl 10mg,10mg,TABLET,,Lucky Core Industries Limitied,,BOX,TABLET,48,f,NONE,EXEMPT,100,0,PURCHASE,t,2026-05-23 10:24:47.245574+00,2026-05-23 10:24:47.245574+00,
285,INH330-CAP,08961101690328,Inhibitol 30mg,Lansoprazole 30mg,30mg,CAPSULE,,Highnoon Laboratories Ltd,,BOX,TABLET,14,f,NONE,EXEMPT,14,0,PURCHASE,t,2026-05-31 10:50:54.090694+00,2026-05-31 10:50:54.090694+00,
207,JARD-SYR,08964001824138,Jardin-D,Desloratadine 0.5mg/5ml,,SYRUP,,High-Q Pharmaceuticals,,BOX,BOTTLE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 08:12:36.409397+00,2026-05-31 08:12:36.409397+00,
138,KS1-AMP,,K-Saq Injection 1ml Ampoule,Phytonadione (Vitamin K1),1ml,INJECTION_AMPOULE,,Misaq Pharmaceuticals (Pvt.) Ltd,,BOX,INJECTION,1,f,NONE,EXEMPT,5,0,PURCHASE,t,2026-05-23 06:59:09.384199+00,2026-05-23 06:59:09.384199+00,
374,KLA2250-TAB,08002660022738,KLARICID 250mg,Clarithromycin 250mg,250mg,TABLET,,Abbott Laboratories (Pakistan) Ltd,,BOX,TABLET,10,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-06-01 20:42:34.481551+00,2026-06-01 20:42:34.481551+00,
147,KAME4-AMP,,Kamedex,Dexamethasone,4mg,INJECTION_AMPOULE,,Awaan Pharma,,BOX,AMPOULE,25,f,NONE,EXEMPT,25,0,PURCHASE,t,2026-05-23 09:23:17.994301+00,2026-05-23 09:23:17.994301+00,
216,KEST10-TAB,08961101692476,Kestine,Ebastine 10mg,10mg,TABLET,,Highnoon Laboratories Ltd,,BOX,TABLET,14,f,NONE,EXEMPT,28,0,PURCHASE,t,2026-05-31 08:40:18.90714+00,2026-05-31 08:40:18.90714+00,
309,KET3-AMP,,Ketilor 30mg/ml Injection,Ketorolac Trometamol 30mg/ml Injection,,INJECTION_AMPOULE,,Briell Pharamaceuticals Pvt. Ltd.,,BOX,INJECTION,5,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:00:40.502959+00,2026-05-31 12:00:40.502959+00,
245,KLA5500-TAB,08002660029744,Klaricid 500mg,Clarithromycin 500mg,500mg,TABLET,,Abbott Laboratories (Pakistan) Ltd,,BOX,TABLET,10,f,NONE,EXEMPT,20,0,PURCHASE,t,2026-05-31 09:43:22.022974+00,2026-06-01 20:36:44.152697+00,
331,LAC1-VIA,,Lactanem 1g IV Injection,Meropenem USP 1g IV Injection,,INJECTION_VIAL,,Bio-Labs (Private) Limited,,BOX,INJECTION,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:54:47.189445+00,2026-05-31 12:54:47.189445+00,
375,LAR2-TAB,08961101630744,Larith 250mg,Clarithromycin,,TABLET,,Genix Pharma PVT Ltd,,BOX,TABLET,10,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-06-01 20:44:08.289108+00,2026-06-01 20:44:08.289108+00,
236,LEFL500-TAB,08964003891824,Leflox,Levofloxacin 500mg,500mg,TABLET,,Getz Pharma (Pvt.) Limited,,BOX,TABLET,20,f,NONE,EXEMPT,40,0,PURCHASE,t,2026-05-31 09:35:30.122403+00,2026-05-31 09:35:30.122403+00,
222,LEVO5-TAB,,Levota,Levocetirizine Dihydrochloride 5mg,5mg,TABLET,,Bio-Labs (Private) Limited,,BOX,TABLET,10,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-31 08:47:40.651253+00,2026-06-01 19:26:14.105512+00,
206,LEVO-SYR,,Levota,Levocetirizine Dihydrochloride 2.5mg/5ml,,SYRUP,,Bio-Labs (Private) Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-31 08:11:44.25654+00,2026-05-31 08:11:44.25654+00,
81,LIGG-GEL,08964001807346,Lignocaine Gel B.P,Lignocaine Hydrochloride B.P,,GEL,,Lahore Chemical & Pharmaceutical Works (Pvt.) Ltd.,,BOX,TUBE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-22 12:21:56.676661+00,2026-05-22 12:21:56.676661+00,
145,LINC6002-INJ,,Lincomycin,Lincomycin Hydrochloride,600mg/2ml,INJECTION,,IQRA Pharmaceuticals,,BOX,VIAL,10,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-23 09:20:39.704906+00,2026-05-23 09:20:39.704906+00,
217,LIPI20-TAB,08961101693145,Lipirex,Atorvastatin 20mg,20mg,TABLET,,Highnoon Laboratories Ltd,,BOX,TABLET,20,f,NONE,EXEMPT,40,0,PURCHASE,t,2026-05-31 08:41:21.780444+00,2026-05-31 08:41:21.780444+00,
167,LOP1150-TAB,08961101690403,Loprin 150mg,Aspirin 150mg,150mg,TABLET,,Highnoon Laboratories Ltd,,BOX,TABLET,29,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 10:19:29.685609+00,2026-05-23 10:19:29.685609+00,
166,LOP775-TAB,08961101690397,Loprin 75mg,Aspirin 75mg,75mg,TABLET,,Highnoon Laboratories Ltd,,BOX,TABLET,30,f,NONE,EXEMPT,59,0,PURCHASE,t,2026-05-23 10:18:36.66625+00,2026-05-23 10:18:36.66625+00,
174,LOW775-TAB,08964001422389,Lowplat 75mg,Clopidogrel 75mg,75mg,TABLET,,PharmEvo,,BOX,TABLET,10,f,NONE,EXEMPT,20,0,PURCHASE,t,2026-05-23 10:27:03.001213+00,2026-05-23 10:27:03.001213+00,
229,LYSO120-SYR,08964001705451,Lysovit,Vitamin B-Complex + Vitamin C + Lysine Syrup,120ml,SYRUP,,Lucky Core Industries Limitied,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 09:27:16.567304+00,2026-05-31 09:27:16.567304+00,
224,MB4-TAB,08964001452317,M-butamol,Salbutamol 4mg,4mg,TABLET,,Amson Vaccines & Pharma (Pvt.) Ltd.,,BOX,TABLET,120,f,NONE,EXEMPT,120,0,PURCHASE,t,2026-05-31 08:50:07.067763+00,2026-05-31 08:50:07.067763+00,
321,MAB5-INJ,08964001921929,Mabil 500mcg Injection,Mecobalamin 500mcg Injection,,INJECTION,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,INJECTION,10,f,NONE,EXEMPT,4,0,PURCHASE,t,2026-05-31 12:36:55.591693+00,2026-05-31 12:36:55.591693+00,
338,MAN2-IVF,,Mannitol 20% 500ml,Mannitol 20% 500ml,,IV_FLUID,,,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 13:21:32.183221+00,2026-06-02 00:15:01.077292+00,
299,MAX110-INJ,08964001589464,Maxolon 10mg Injection,Metoclopramide 10mg Injection,10mg,INJECTION,,GlaxoSmithKline Pakistan Limited,,BOX,INJECTION,10,f,NONE,EXEMPT,5,0,PURCHASE,t,2026-05-31 11:42:16.833057+00,2026-05-31 11:42:16.833057+00,
320,MEC1-INJ,,Meco-12 500mcg Injection,Mecobalamin 500mcg Injection,,INJECTION,,Ameer Pharma (Pvt.) Ltd,,BOX,INJECTION,10,f,NONE,EXEMPT,4,0,PURCHASE,t,2026-05-31 12:35:34.203619+00,2026-05-31 12:35:34.203619+00,
109,MEDG-CRM,,Med-GT GTN Piles Relief Ointment 30g,Herbal / Nutraceutical (Nitroglycerine-based),,CREAM,,Medevox Pharmaceuticals Pvt. Ltd,,BOX,TUBE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-22 14:26:01.907678+00,2026-05-22 14:26:01.907678+00,
345,MEDM-IVF,08964001859000,Medisol Mannitol 20% w/v IV Infusion (500ml),Mannitol 20% w/v IV Infusion (500ml),,IV_FLUID,,Medipak Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,2,0,PURCHASE,f,2026-05-31 13:31:02.523139+00,2026-05-31 13:55:47.968354+00,2026-05-31 13:55:47.968354+00
181,MEN5-AMP,,Menate 50mg,Dimenhydrinate 50mg Injection,,INJECTION_AMPOULE,,Friends Pharma PVT Ltd,,BOX,INJECTION,25,f,NONE,EXEMPT,50,0,PURCHASE,t,2026-05-23 10:39:41.4439+00,2026-05-23 10:39:41.4439+00,
97,METE-EYE,08964001817338,Methachlor Eye Drops 5ml,Dexamethasone + Chloramphenicol,,EYE_DROPS,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,BOX,DROP,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-22 13:46:58.354588+00,2026-05-22 13:46:58.354588+00,
123,MET5-TAB,08961100971084,Methycobal 500mcg Tablets,Mecobalamin,,TABLET,,Hilton Pharma (Pvt.) Ltd,,BOX,TABLET,100,f,NONE,EXEMPT,100,0,PURCHASE,t,2026-05-23 05:51:03.511346+00,2026-05-23 05:51:03.511346+00,
329,METS-OTH,,Methylated Spirit 120ml,Denatured Alcohol (External Use Only),,OTHER,,Swan Chemical Pakistan,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:50:43.837428+00,2026-05-31 12:50:43.837428+00,
150,METR100-VIA,,Metrorise,Metronidazole,100ml,INJECTION_VIAL,,Pak Risen Pharmaceuticals,,BOX,VIAL,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-23 09:31:27.508865+00,2026-05-23 09:31:27.508865+00,
122,MOB5500-TAB,,Moblo 500mcg Tablets,Mecobalamin,500mcg,TABLET,,Highnoon Laboratories Ltd,,BOX,TABLET,30,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 05:48:49.179199+00,2026-05-23 05:48:49.179199+00,
227,MONT-TAB,08964001922056,Montika,Montelukast Sodium 10mg,,TABLET,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,TABLET,14,f,NONE,EXEMPT,28,0,PURCHASE,t,2026-05-31 08:54:23.932229+00,2026-05-31 08:54:23.932229+00,
225,MONT10-TAB,08964001641421,Montit,Montelukast 10mg,10mg,TABLET,,Highnoon Laboratories Ltd,,BOX,TABLET,14,f,NONE,EXEMPT,28,0,PURCHASE,t,2026-05-31 08:50:59.417957+00,2026-05-31 08:50:59.417957+00,
290,MOT1-TAB,08964001392774,Motilium 10mg,Domperidone 10mg,,TABLET,,Aspin Pharma PVT Ltd,,BOX,TABLET,60,f,NONE,EXEMPT,40,0,PURCHASE,t,2026-05-31 10:55:41.016109+00,2026-05-31 10:55:41.016109+00,
211,MOVA4-TAB,08964001925699,Movax,Tizanidine 4mg,4mg,TABLET,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,TABLET,20,f,NONE,EXEMPT,40,0,PURCHASE,t,2026-05-31 08:31:48.002208+00,2026-05-31 08:31:48.002208+00,
43,MUCS-SYR,08964001705000,Mucaine Suspension 150ml,Oxethazaine + Aluminum Hydroxide + Magnesium Hydroxide,,SYRUP,,Lucky Core Industries Limited,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-22 11:37:24.813724+00,2026-05-22 11:38:08.24096+00,
191,MUCO-SCH,,Mucolator,Acetylcysteine,,SACHET,,Abbott Laboratories (Pakistan) Ltd,,BOX,SACHET,30,f,NONE,EXEMPT,30,0,PURCHASE,t,2026-05-23 11:10:17.604805+00,2026-06-01 18:34:17.73275+00,
40,MUCE-SYR,08964001536482,Muconyl Expectorant Syrup Sugar Free 60ml,Bromhexine Hydrochloride + Guaifenesin,,SYRUP,,Barret Hodgson Pakistan (Pvt) Ltd,,BOX,BOTTLE,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-05-22 11:24:05.410835+00,2026-06-01 13:31:14.779883+00,
368,MULI-INJ,08964001517658,Multibionta Injection For Infusion,Multivitamins,,INJECTION,,Martin Dow Marker Ltd,,BOX,INJECTION,8,f,NONE,EXEMPT,5,0,PURCHASE,t,2026-06-01 17:13:48.004689+00,2026-06-01 17:13:48.004689+00,
143,MURP-INJ,,Murfy Plex,Vitamin B-Complex,,INJECTION,,Murfy Pharmaceutical PVT Ltd,,BOX,INJECTION,25,f,NONE,EXEMPT,25,0,PURCHASE,t,2026-05-23 09:16:25.628871+00,2026-05-23 09:16:25.628871+00,
112,MYCP-CRM,08964001705468,Mycitracin Plus Pain Reliever Ointment 18g,Bacitracin + Neomycin + Polymyxin B Sulfate + Lidocaine,,CREAM,,Lucky Core Industries Limited,,BOX,TUBE,1,f,NONE,EXEMPT,2,0,PURCHASE,t,2026-05-22 14:33:52.093791+00,2026-05-22 14:33:52.093791+00,
119,MYFT-TAB,,Myfol Tablets,L-Methylfolate Calcium,,TABLET,,RG Pharmaceutica (Pvt.) Ltd,,BOX,TABLET,30,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 05:39:55.427571+00,2026-05-23 05:39:55.427571+00,
212,MYOL4-TAB,08964001683384,Myolax,Thiocolchicoside 4mg,4mg,TABLET,,Genetics Pharmaceuticals,,BOX,TABLET,20,f,NONE,EXEMPT,40,0,PURCHASE,t,2026-05-31 08:32:56.000385+00,2026-05-31 08:32:56.000385+00,
287,MYP550-TAB,08964002141159,Mypride 50mg,Itopride HCl 50mg,50mg,TABLET,,Briell Pharamaceuticals Pvt. Ltd.,,BOX,TABLET,10,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-31 10:52:28.328557+00,2026-05-31 10:57:02.132414+00,
182,MYX1150-CAP,08964001810209,Myxen 150mg,Fluconazole 150mg,150mg,CAPSULE,,Gulf Pharamaceuticals,,BOX,CAPSULE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-23 10:41:17.805393+00,2026-05-23 10:42:44.32051+00,
337,NS1000-IVF,,NS  (1000ml),0.9% w/v Infusion BP (1000ml),,IV_FLUID,,,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 13:18:22.95692+00,2026-06-02 00:08:41.465218+00,
339,NS5-IVF,,NS  (500ml),NS  (500ml),,IV_FLUID,,,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 13:22:48.643483+00,2026-05-31 13:43:11.612772+00,
342,NS1-IVF,,NS (100ml),NS (100ml),,IV_FLUID,,,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 13:26:09.506013+00,2026-05-31 13:46:03.0705+00,
114,NXTD-AMP,,NXT-D3 Injection IU 1ml Ampoule,Cholecalciferol (Vitamin D3),,INJECTION_AMPOULE,,Bio-Labs (Private) Limited,,BOX,INJECTION,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-23 05:29:43.601096+00,2026-05-23 05:29:43.601096+00,
304,NAL1-AMP,08964002778485,Nalbin 10mg Injection,Nalbuphine Hydrochloride 10mg Injection,,INJECTION_AMPOULE,,Global Pharmaceuticals PVT Ltd,,BOX,INJECTION,12,f,NONE,EXEMPT,5,0,PURCHASE,t,2026-05-31 11:51:04.772442+00,2026-05-31 11:52:54.530328+00,
298,NEUI-AMP,08964001517788,Neurobion Injection,Vitamin B1 + B6 + B12 Injection,,INJECTION_AMPOULE,,Martin Dow Marker Ltd,,BOX,INJECTION,25,f,NONE,EXEMPT,15,0,PURCHASE,t,2026-05-31 11:40:01.363143+00,2026-05-31 11:40:01.363143+00,
44,NEWE-SYR,,Newcid Extra Strength Antacid Suspension Sugar Free 120ml,Fennel Extract + Menthol + Powdered Ginger Extract + Peppermint Oil,,SYRUP,,Paragon Laboratories,,BOX,BOTTLE,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-22 11:43:41.602086+00,2026-05-22 11:43:41.602086+00,
255,NEW775-CAP,,Newgaba  75mg,Pregabalin 75mg,75mg,CAPSULE,,Bio-Labs (Private) Limited,,BOX,CAPSULE,14,f,NONE,EXEMPT,27,0,PURCHASE,t,2026-05-31 09:53:06.841353+00,2026-05-31 09:53:06.841353+00,
332,NEX1-INJ,,Nextone 1g Injection (IV),Ceftriaxone Sodium 1g Injection (IV),,INJECTION,,Bio-Labs (Private) Limited,,BOX,INJECTION,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:55:57.597391+00,2026-05-31 12:55:57.597391+00,
187,NILS500-ODP,08964001705024,Nilstat,"Nystatin 100,000 Units/ml",500ml,ORAL_DROPS,,Lucky Core Industries Limited,,BOX,DROP,1,f,NONE,EXEMPT,1,0,PURCHASE,t,2026-05-23 10:50:37.422339+00,2026-05-23 10:50:37.422339+00,
266,NOS80-TAB,08964001484165,No-Spa Forte 80mg,Drotaverine HCl 80mg,80mg,TABLET,,Hoechst Pakistan,,BOX,TABLET,30,f,NONE,EXEMPT,30,0,PURCHASE,t,2026-05-31 10:06:56.289285+00,2026-05-31 10:06:56.289285+00,
249,NOV5500-TAB,08964001922308,Novidat 500mg,Ciprofloxacin HCl 500mg,500mg,TABLET,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,TABLET,10,f,NONE,EXEMPT,20,0,PURCHASE,t,2026-05-31 09:47:01.038686+00,2026-05-31 09:47:01.038686+00,
265,NUBF-TAB,08964001788928,Nuberol Forte,Paracetamol + Orphenadrine Citrate,,TABLET,,The Searle Company Limited,,BOX,TABLET,15,f,NONE,EXEMPT,15,0,PURCHASE,t,2026-05-31 10:06:03.157493+00,2026-05-31 10:06:03.157493+00,
292,ORSS-SCH,,ORS Sachet Phytotia (Orange Flavour),Oral Rehydration Salt,,SACHET,,HICON Pharmaceuticals,,BOX,SACHET,20,f,NONE,EXEMPT,10,0,PURCHASE,t,2026-05-31 11:16:18.510078+00,2026-05-31 11:22:32.085901+00,
326,OME4-VIA,,Ometek 40mg IV Injection,Omeprazole 40mg IV Injection (Lyophilized),,INJECTION_VIAL,,,,BOX,VIAL,1,f,NONE,EXEMPT,3,0,PURCHASE,t,2026-05-31 12:45:19.296417+00,2026-05-31 12:45:19.296417+00,
277,OMI220-CAP,,Omirin 20mg,Omeprazole 20mg,20mg,CAPSULE,,Himaark Laboratories PVT Ltd,,BOX,CAPSULE,100,f,NONE,EXEMPT,50,0,PURCHASE,t,2026-05-31 10:38:13.76434+00,2026-05-31 10:38:13.76434+00,
283,OMI440-CAP,,Omirin 40mg,Omeprazole 40mg,40mg,CAPSULE,,Himaark Laboratories PVT Ltd,,BOX,CAPSULE,14,f,NONE,EXEMPT,14,0,PURCHASE,t,2026-05-31 10:47:31.163959+00,2026-05-31 10:47:31.163959+00,
284,OMS440-CAP,08964001641612,Omsta 40mg,Omeprazole 40mg,40mg,CAPSULE,,Highnoon Laboratories Ltd,,BOX,CAPSULE,14,f,NONE,EXEMPT,14,0,PURCHASE,t,2026-05-31 10:49:44.725694+00,2026-05-31 10:49:44.725694+00,
168,ONAT10-TAB,08964001922407,Onato,Amlodipine Besylate 10mg,10mg,TABLET,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,TABLET,30,f,NONE,EXEMPT,60,0,PURCHASE,t,2026-05-23 10:20:36.375234+00,2026-05-23 10:20:36.375234+00,
169,ONA55-TAB,08964001922391,Onato 5mg,Amlodipine Besylate 5mg,5mg,TABLET,,SAMI Pharmaceuticals (Pvt.) Ltd,,BOX,TABLET,30,f,NONE,EXEMPT,30,0,PURCHASE,t,2026-05-23 10:21:39.057515+00,2026-05-23 10:21:39.057515+00,
